id,numcrawled,avgCrawlingTime,avgPageSize
56180,18,0.351018,36.4172
56059,35,0.679881,45.0027
56332,4,0.368049,54.821
56060,53,0.773775,52.0461
55983,21,2.5736,39.7321
55495,58,2.26829,44.5116
50549,226,3.03781,346.653
56488,0,0,0
56537,0,0,0
55768,47,2.62182,41.7478
53196,110,3.92149,32.2841
52585,150,3.3504,328.739
56490,63,0.544691,59.79
56304,21,3.13946,42.0314
56651,22,0.529748,21.2169
53616,164,2.56462,131.38
55114,113,2.20184,69.0737
56811,21,0.389763,42.0314
56372,30,2.42084,48.0919
56390,30,2.39314,49.5906
56047,26,4.56861,88.9583
56408,31,2.38021,47.279
56936,0,0,0
56952,0,0,0
56749,23,1.13572,38.337
56957,9,2.16691,20.1513
56831,9,4.79624,20.5834
55942,73,2.30055,57.6835
56983,9,2.879,13.0277
57168,0,0,0
56984,12,2.69077,7.15183
56805,13,4.98774,16.5192
56922,19,2.79499,68.9927
57245,0,0,0
57247,0,0,0
57174,11,3.37624,175.18
57237,21,0.972069,59.8808
57180,13,3.16605,37.9628
57379,5,1.81745,23.2774
57288,12,1.82479,75.4673
57457,4,2.16625,25.117
57029,16,5.01299,38.6634
56579,89,1.56446,63.7334
57758,0,0,0
55920,74,3.41299,122.104
57015,50,2.04063,121.524
55540,154,2.03212,72.1684
58042,15,0.309279,12.1661
57503,49,0.823356,40.5954
57254,93,0.753548,50.1429
58271,0,0,0
58372,0,0,0
55935,98,2.78456,19.7181
58250,8,1.09214,66.3495
57779,70,0.531668,38.799
58182,6,2.83068,7.1935
58518,0,0,0
58436,7,0.799584,17.3981
58052,18,1.55816,70.7796
57885,57,0.721502,63.1137
58622,1,2.74417,126.432
58552,38,0.214055,39.3713
58686,14,0.20866,6.43764
58401,18,1.09133,36.4172
58804,2,1.23573,14.1995
58580,13,1.23802,12.7398
58298,48,0.654896,70.7976
58895,0,0,0
58903,0,0,0
58917,8,0.585118,18.3291
58996,0,0,0
58787,4,0.361078,15.8875
57498,166,0.529015,68.2421
57626,149,0.533293,42.1946
58912,24,0.394525,29.6832
59087,0,0,0
59096,2,0.402458,6.1275
58736,25,1.0897,13.4993
58790,21,1.22892,18.886
59272,0,0,0
58889,21,1.0415,18.886
59298,0,0,0
57428,190,0.562883,68.8921
59316,2,0.905624,18.4145
59077,15,1.02559,20.0689
57518,178,0.582284,69.6919
59385,0,0,0
59350,3,1.25417,2.05467
59405,0,0,0
59105,33,0.561028,42.8725
59456,0,0,0
59437,1,0.740138,3.219
59394,4,1.75052,17.8517
59500,0,0,0
59496,7,0.369159,22.187
59408,10,1.03054,44.61
59603,0,0,0
59295,62,0.363609,34.2819
59236,50,0.51182,83.327
59537,8,0.848618,44.7904
59032,58,0.700436,46.4662
59719,0,0,0
59021,48,0.534307,59.4687
59724,0,0,0
59661,5,1.34955,69.1474
59638,20,0.465344,57.9781
56971,112,1.92056,90.3213
59758,0,0,0
59771,0,0,0
59785,2,1.15538,450.827
59852,0,0,0
59798,25,0.368258,26.7405
50680,263,3.65698,307.997
59916,0,0,0
59022,92,0.718882,48.4747
58420,104,0.971603,61.042
57147,51,4.0727,51.567
59950,7,0.720114,142.453
59767,9,2.67431,93.733
59955,17,0.381654,23.6417
60045,0,0,0
60041,1,0.355721,47.3
60079,1,0.921874,47.878
59732,45,0.735018,443.857
60134,0,0,0
60031,18,0.458323,39.196
59998,28,0.383249,42.5705
59836,23,1.35037,27.8379
60013,29,0.466326,30.9636
56671,194,1.48199,29.3768
60159,14,0.696856,116.527
60316,0,0,0
59645,67,0.813542,49.8176
60017,30,0.657086,41.6103
60248,9,0.585156,25.5393
60338,0,0,0
60398,0,0,0
60438,0,0,0
60285,34,0.3956,19.5549
60453,0,0,0
60405,10,0.753335,40.6973
60483,0,0,0
60500,0,0,0
59485,55,1.60449,38.8806
60547,0,0,0
60558,0,0,0
60392,9,2.31377,21.1667
60601,0,0,0
60280,32,1.32552,37.9962
60124,44,1.26917,26.1013
60732,0,0,0
60740,0,0,0
60529,32,0.737964,137.54
60580,23,1.04425,26.9454
60832,0,0,0
60587,14,1.84952,47.5584
60149,74,0.929902,41.0665
60793,11,0.948766,17.0864
60916,5,0.526766,21.1724
60887,12,0.778047,20.081
60227,48,1.59895,42.139
60419,18,3.40344,60.4047
60904,18,0.607742,14.0576
60755,27,1.17519,137.748
61119,0,0,0
60967,5,2.33406,12.4948
61008,39,0.494212,104.722
61095,0,0,0
61112,18,0.528976,16.6756
61050,10,1.68671,21.0267
61148,20,0.500629,21.3173
61059,13,1.40509,11.9543
61243,15,0.285815,6.50367
61303,0,0,0
61277,10,0.646104,35.4359
61377,1,2.50006,0.057
61384,2,1.05755,26.6435
60630,100,0.722603,16.8058
61312,9,1.14499,8.98444
60514,71,1.26179,47.2786
60767,46,1.46125,17.8062
60381,39,2.84646,43.6151
59582,109,1.77993,168.109
61578,27,1.1061,52.2726
61371,34,1.52316,42.5966
61357,50,1.09156,55.5042
61527,32,1.38461,34.2238
62064,0,0,0
61445,40,1.38808,36.6073
61342,48,1.37866,35.6923
62174,0,0,0
61564,40,1.63817,35.6585
52851,307,3.08763,16.0361
60774,144,0.970553,139.225
61495,47,1.5909,39.6573
61470,69,1.25262,40.7105
59662,62,4.24221,55.1882
62021,41,1.32446,36.2253
61282,106,1.12336,40.6465
61493,67,1.51833,47.5481
61810,55,1.44699,34.096
61453,59,1.85969,47.6238
61965,55,1.21556,34.4657
62218,47,0.955324,143.316
62836,0,0,0
62070,67,0.926632,171.297
62161,61,0.926815,154.22
62400,46,1.11558,129.309
62556,54,1.00235,149.465
62389,55,1.1932,145.317
62411,61,1.18137,165.632
62410,71,1.09823,156.596
62147,93,1.12531,202.154
62782,63,0.911501,155.936
62914,54,0.916868,170.218
62755,64,0.980268,158.005
62849,62,0.88357,167.512
63718,0,0,0
63744,0,0,0
63810,0,0,0
63755,4,2.55498,6.5095
62885,67,1.07465,157.088
62730,81,1.08316,170.929
63212,54,0.973486,148.063
63505,35,1.02041,106.166
64002,0,0,0
62774,83,1.09838,184.847
63062,67,1.05487,178.358
63360,53,0.976739,142.783
62960,80,1.00115,183.088
64033,4,1.78815,16.8595
64118,4,0.449006,6.293
63862,41,0.595847,70.6824
64226,0,0,0
64210,6,0.370424,269.613
63400,66,0.922973,159.187
64162,24,0.885128,66.7216
63622,70,0.915387,151.658
64287,9,1.38283,115.671
62920,85,1.319,178.446
63679,57,1.11165,158.054
63987,20,2.1382,68.3782
64216,20,1.51947,38.515
64539,1,3.06631,24.213
63892,11,5.9351,179.56
60368,197,1.86177,489.919
64661,17,0.783816,50.5205
64457,37,0.886121,48.5612
64285,74,0.652905,198.736
63775,67,1.33181,175.981
64646,7,2.98196,45.4777
64869,5,1.31772,14.3126
64290,53,1.1902,26.2055
64895,24,0.520121,18.913
64599,30,1.26803,82.6956
63994,37,2.43633,48.6329
64498,27,1.87143,248.925
64777,11,2.7164,263.835
64131,44,1.9199,20.838
65101,19,0.418146,12.9903
65199,10,0.436241,21.7833
65152,18,0.543262,20.5765
65261,1,1.52501,13.92
65196,3,3.46437,10.8993
64894,51,0.72455,26.1335
65018,15,1.90121,42.9589
65312,12,0.443294,15.6363
64489,67,1.0909,45.4331
65435,0,0,0
65403,4,2.5942,121.368
64571,65,1.21438,40.6321
65223,29,0.957873,25.0723
64970,28,1.81039,79.763
65257,45,0.681701,60.7058
65324,49,0.465,6.08018
64997,27,2.02632,233.608
65520,17,0.778701,70.2744
65481,19,1.03541,35.305
65168,30,1.53116,1132.66
65677,15,0.389724,22.1381
65756,0,0,0
64058,66,2.13028,69.6668
65548,21,1.67848,244.816
65648,24,1.15084,91.3353
65684,25,1.1347,113.004
65711,33,0.805999,34.4086
65868,3,5.65128,147.212
64036,273,0.617997,83.9683
65939,10,0.851244,25.3998
66090,0,0,0
65743,40,0.92523,24.1784
66105,0,0,0
66037,19,0.365103,60.2208
64212,43,3.91054,22.036
65956,20,1.03642,31.3651
65535,28,2.24943,70.9381
66189,0,0,0
65609,59,1.22214,76.9788
66032,30,0.946594,58.0511
65872,22,2.19107,38.082
66161,19,1.24267,18.1634
66123,14,2.12201,69.8488
66127,54,0.609437,39.2415
65980,19,2.92689,86.5819
65810,33,2.36019,76.88
65733,32,2.66124,98.1513
66453,13,1.29105,13.7391
57023,190,4.15899,80.3393
66610,19,0.907245,21.6935
66128,135,0.422346,10.1484
66958,0,0,0
66508,16,2.24594,46.3301
66740,17,1.46807,39.9017
66770,27,0.944629,72.0774
66684,64,0.521673,112.927
65567,41,3.35178,110.397
67207,0,0,0
67221,4,0.422176,11.9348
67263,0,0,0
66597,91,0.513514,48.7636
67283,5,0.376976,9.3432
67317,0,0,0
67288,11,0.409203,13.951
67342,6,0.60144,4.2395
67123,22,0.955215,26.0335
67476,0,0,0
67468,3,0.586345,18.1693
66201,159,0.608324,18.0093
67552,0,0,0
67594,2,0.526839,6.861
66158,80,1.33674,77.5312
67293,27,0.996324,20.6178
67631,7,0.374714,6.123
67554,19,0.794822,19.2728
67459,19,1.31633,27.2885
67399,27,1.09828,31.4224
66724,132,0.606429,42.7399
67732,11,1.04526,16.8678
67826,3,0.949484,5.03433
67014,64,1.11188,110.907
65689,95,1.98531,74.0606
67965,0,0,0
67880,12,0.695411,18.074
66471,45,2.71673,61.2614
66765,58,1.75087,60.5749
67022,134,0.65176,10.2153
67692,20,1.85689,12.8566
67822,49,0.541842,90.2924
68043,39,0.5307,121.035
68106,38,0.602631,32.3306
67894,19,2.52577,104.896
68246,73,0.189985,128.312
68119,36,0.764262,33.3927
68011,43,1.13002,96.7459
68021,20,2.39901,49.0764
68113,36,1.05868,70.4954
68593,0,0,0
68066,45,1.13579,30.124
68626,13,0.502867,14.7633
68591,17,0.715935,19.032
67705,69,1.45396,20.8066
67451,46,2.72546,63.1542
68713,13,0.574062,38.8585
68788,0,0,0
68647,20,0.868968,23.7916
68472,20,1.88566,79.2546
68762,14,0.782172,38.1499
68828,8,0.705212,59.8916
68530,13,3.20419,38.8585
68536,18,2.65027,140.333
66565,73,2.90003,88.4648
66850,75,2.58112,63.5905
68908,11,0.891073,33.1905
69038,7,0.6736,19.3951
68611,19,2.99276,27.8999
69120,0,0,0
68554,42,1.76206,168.035
68821,2,5.31974,11.198
69281,0,0,0
69227,3,3.01154,71.0777
69139,56,0.43959,28.3099
68922,137,0.440613,80.2762
69469,0,0,0
69477,0,0,0
68832,86,0.924647,27.8196
68896,31,2.38052,20.5565
67854,97,1.8805,76.0192
69517,0,0,0
69547,11,0.396643,11.8032
69454,14,1.732,18.3339
69559,14,0.530214,16.9796
69634,2,0.487152,10.255
68122,50,3.47686,21.694
69412,45,0.943539,52.3338
69529,24,1.25103,21.9297
69495,49,0.796073,29.0412
69688,17,1.06603,56.2464
69936,0,0,0
69891,31,0.42482,42.3377
69835,49,0.398964,49.7022
68859,78,1.86167,57.175
70108,0,0,0
69656,97,0.592845,40.9982
70109,21,0.626228,24.4802
69729,43,1.70884,161.334
70205,30,0.788548,31.263
69851,55,1.15367,45.4517
70115,39,0.956668,58.5228
70516,1,2.1085,24.705
69991,57,0.936603,34.7125
70258,40,0.681268,50.9766
70106,59,0.72073,34.0009
70586,0,0,0
69678,67,1.36723,65.4804
70666,0,0,0
70483,30,0.729563,26.8691
70849,0,0,0
70591,41,0.51886,38.8366
70529,56,0.531915,39.8933
70571,39,0.683269,26.0683
70561,38,0.73731,28.9073
70396,62,0.80957,33.7541
70974,22,0.627021,22.4195
70644,54,0.712619,32.8448
70744,49,0.666409,32.3013
70909,41,0.663511,33.2165
71117,21,0.647438,21.0093
70883,50,0.633907,33.3749
68917,53,4.54567,72.7613
71198,28,0.62215,26.6229
70985,35,0.976291,36.7016
70613,71,0.914148,49.4209
71489,1,0.700454,44.156
71524,0,0,0
71234,45,0.655093,27.9261
71353,30,0.711638,28.4023
71428,25,0.687606,29.8284
70978,67,0.831207,45.7647
71704,0,0,0
71671,1,5.17483,29.919
67604,14,3.51404,29.6947
71442,13,2.28837,98.5288
71816,0,0,0
69329,80,2.89115,71.701
71460,42,0.790524,31.5328
71241,63,0.926696,36.339
71625,54,0.51498,52.6232
71726,29,0.669591,28.9353
71341,66,0.836434,38.1847
71560,60,0.601443,38.2103
71701,20,1.26963,47.5667
71905,8,1.51858,46.0615
71846,38,0.702844,29.6722
71617,57,0.806877,40.2686
72050,29,0.669783,27.4846
72111,29,0.73769,31.0144
71842,50,0.764719,30.3152
72054,38,0.678355,27.8223
72536,0,0,0
71843,51,0.877548,32.5069
71946,66,0.630959,38.9899
72147,55,0.642668,34.5255
72417,30,0.720191,28.5679
64990,245,2.78123,43.9523
72105,62,0.672753,40.5351
72858,0,0,0
72649,27,0.643778,28.2171
72135,57,0.822909,37.5491
72048,72,0.746242,37.4121
72328,51,0.76057,31.6876
72564,38,0.723814,29.5829
72358,66,0.645923,34.5301
72525,61,0.659186,36.5304
73038,22,0.694014,21.7857
69081,89,3.94535,41.2936
73087,31,0.798524,29.8157
72534,71,0.80079,40.1156
72809,58,0.72485,33.5691
72909,61,0.661647,33.5003
72689,57,0.945333,34.7556
72999,56,0.69339,36.475
72919,52,0.848668,31.8777
73036,59,0.796451,37.8262
73908,9,0.774563,61.2919
73011,61,0.811476,34.3961
69363,135,2.54997,73.1774
73659,30,0.690613,27.3408
72842,74,0.850491,38.5954
73803,29,0.63539,27.3824
74196,0,0,0
73238,121,0.417319,84.2204
73325,102,0.459045,96.5127
73677,44,0.766295,35.2938
73681,52,0.708754,33.3057
73522,96,0.451251,76.7673
74072,12,1.69173,39.4032
74156,31,0.648396,26.2043
73111,97,0.741149,96.415
73811,54,0.757432,34.3694
74097,64,0.431488,36.2507
74406,25,0.711787,26.1338
74086,51,0.662607,31.0604
74900,0,0,0
74103,55,0.733791,33.3808
74229,51,0.769898,33.5274
74498,40,0.657551,28.3223
75047,2,0.800101,37.386
74674,33,0.723317,27.4942
74368,117,0.363196,84.9085
74538,55,0.662044,33.6629
74708,42,0.67201,31.0846
74433,55,0.781733,32.8097
74112,43,1.43984,160.525
73853,43,1.75553,160.526
75376,0,0,0
74549,62,0.670888,35.0226
74942,35,0.662771,27.2292
74809,41,0.755239,29.6503
74676,54,0.717631,39.1872
75499,0,0,0
75176,40,0.613107,29.1723
75108,44,0.645724,28.9707
69005,108,4.31986,41.0258
75085,42,0.721357,29.2503
74976,51,0.757604,32.9695
75600,12,0.685165,70.7502
75456,26,0.619914,48.0643
75400,33,0.628935,17.2232
75478,39,0.461369,26.4964
75885,0,0,0
75741,11,0.705551,22.2483
75907,0,0,0
75953,0,0,0
75458,44,0.612638,14.2142
74799,84,0.723842,43.9335
75949,5,0.557176,82.0486
75397,51,0.646435,30.6181
75719,26,0.7003,143.155
75781,32,0.591957,35.7818
75307,67,0.688773,38.2996
76109,0,0,0
75281,72,0.662636,41.8184
75933,26,0.596895,39.8495
76146,0,0,0
75708,39,0.763023,74.0585
76168,3,0.344312,15.3
76086,4,2.49582,24.081
76198,0,0,0
76141,7,1.12817,33.9741
76034,26,0.731041,18.2632
76252,0,0,0
76103,18,0.969749,30.6706
75721,36,1.2068,47.2967
76339,0,0,0
76227,18,0.552515,19.8348
76148,14,1.39967,397.042
76162,18,1.26693,351.047
76203,21,0.873352,11.13
66307,245,3.12539,136.791
76375,17,0.622696,53.6291
76043,24,1.74173,24.519
76223,28,1.04993,38.1899
75950,27,2.01443,223.87
76604,0,0,0
76130,35,1.28359,27.4719
76445,5,3.39569,7.368
76626,11,0.37077,7.93927
76427,26,1.20058,181.414
76208,52,0.757465,107.257
76877,0,0,0
76535,65,0.415781,48.8424
76619,28,0.726346,38.2248
76829,7,0.895457,33.9741
76929,1,0.368643,11.043
76457,13,2.94469,25.3799
75609,32,3.22906,406.423
76941,3,1.07758,105.147
76999,0,0,0
76516,80,0.465692,28.8285
76978,3,0.644604,57.161
77023,0,0,0
77032,0,0,0
77083,0,0,0
76966,9,0.916863,8.07
77119,1,3.11682,64.527
76485,54,0.991891,21.5519
77029,15,0.822466,48.0841
76993,5,2.12808,6.3108
77303,7,0.385975,7.65443
77387,0,0,0
75963,38,3.04265,40.2617
77036,34,0.810602,59.2359
76651,154,0.392511,25.3805
76524,56,1.30315,48.5717
76285,38,2.49335,49.0619
77533,0,0,0
76755,41,1.38014,413.853
77563,0,0,0
77426,19,0.601424,39.0912
77497,6,1.23971,10.0533
77589,1,0.359288,28.1
77555,6,0.819122,10.511
77601,2,0.347287,21.3295
77600,3,0.34454,23.4237
77614,0,0,0
77613,1,0.33728,0.804
77632,0,0,0
77624,6,0.354272,10.8423
77650,0,0,0
77655,3,0.586826,137.006
77646,6,0.408691,46.056
77656,6,0.334949,10.8423
77016,76,0.72923,28.2433
77729,1,0.601342,41.855
77277,25,1.70952,44.1899
77795,0,0,0
77773,5,0.354517,4.6108
77004,53,1.28335,46.2088
77830,0,0,0
77593,46,0.558785,39.9165
77887,0,0,0
77437,27,1.63387,36.7164
76209,47,3.03341,44.4372
77132,26,2.7327,84.2043
77766,29,0.640608,47.4198
77231,39,1.85025,23.244
77889,24,0.701793,27.7734
77732,27,1.09054,28.8591
77922,31,0.575709,50.9015
77728,30,1.12216,48.8133
78179,0,0,0
78036,9,1.50476,33.8433
78216,0,0,0
78056,10,2.7786,50.018
78189,7,2.32529,44.8907
77971,13,2.83467,48.6378
78400,0,0,0
78401,0,0,0
78412,1,1.27704,19.671
78218,17,1.23646,58.1863
77764,42,1.52711,53.5541
78454,13,0.465282,16.8614
77155,122,1.04865,53.8363
78133,85,0.580183,63.7613
78467,14,1.35048,52.3589
78453,8,1.41381,71.1677
78682,0,0,0
78600,25,0.558351,16.4216
76354,106,2.01219,21.0337
78769,0,0,0
78579,9,2.5964,108.039
78749,7,0.554133,38.4441
76090,70,3.47462,33.2768
78224,26,2.39219,28.9061
78765,2,1.78948,125.405
78802,2,0.337447,3.983
78815,2,0.337727,4.0965
78812,2,0.478882,34.285
78816,6,0.383881,50.3507
78856,5,0.252891,17.0834
78848,6,0.40362,5.50633
78821,0,0,0
78903,2,0.365074,4.181
78857,11,0.521469,15.7507
78830,6,2.30275,25.8982
78920,5,1.12175,11.1684
78208,45,1.88774,62.5218
78997,0,0,0
78708,20,2.10786,55.8701
79010,21,0.422017,47.4437
79113,0,0,0
78985,8,1.51455,9.33175
78580,26,2.36583,50.9229
78991,18,0.803755,43.9242
78933,12,1.83508,4.69983
79164,0,0,0
78258,16,6.44127,83.4898
79165,6,0.542657,29.656
79319,0,0,0
79201,33,0.2183,33.8873
77534,116,1.56708,47.7214
78079,50,2.66181,54.7949
79188,8,1.47701,9.33175
79353,7,0.405214,19.7014
79417,0,0,0
77875,118,1.31065,108.731
79218,64,0.221723,148.238
79436,16,0.312815,14.7033
77947,28,5.49283,65.8841
79552,0,0,0
79190,13,1.86464,13.2565
79230,6,1.4504,66.0437
79394,37,0.319087,21.6696
79143,23,1.35614,77.1536
78876,48,1.22062,80.4959
79603,0,0,0
79614,0,0,0
79438,12,1.28652,15.1222
79613,8,0.630824,19.7743
79652,8,0.458435,24.8264
79590,16,0.507642,78.2296
79763,0,0,0
79746,9,0.272373,15.5334
79641,16,0.485813,64.1025
79617,16,0.615983,33.8884
79799,5,0.38005,15.1
79853,6,0.137144,5.46317
79800,7,0.535732,27.9331
79882,0,0,0
79887,12,0.345518,13.5546
79902,7,0.496865,52.3031
79914,14,0.272909,146.352
79889,15,0.349014,15.8575
79524,47,0.551108,71.5483
79881,19,0.524599,7.69826
80105,0,0,0
79898,17,0.697847,17.7181
80138,0,0,0
80147,0,0,0
80081,10,0.353148,49.406
80180,2,0.314237,7.143
79211,64,0.886451,139.117
79505,91,0.454781,60.3105
80160,7,0.82026,47.9281
80218,14,0.339035,4.7975
79027,46,1.79926,74.0097
80303,0,0,0
80177,33,0.267136,8.41427
80367,0,0,0
80079,12,1.63806,13.8774
80116,12,1.775,36.2205
80445,0,0,0
80368,5,1.47836,45.588
80474,0,0,0
80533,0,0,0
80419,11,0.924476,25.6022
79427,90,0.774552,238.592
79660,129,0.436975,49.1228
80613,0,0,0
80627,0,0,0
80170,23,1.45973,65.6922
80318,15,1.72264,25.6615
80486,8,1.68608,11.1011
80431,48,0.378535,22.869
80676,0,0,0
80705,0,0,0
80359,44,0.65127,28.3982
80690,12,0.350983,18.5581
80792,0,0,0
80625,16,0.950459,56.3327
80685,10,1.04039,33.2598
80291,33,1.38738,8.39294
80829,2,0.565935,10.501
80760,10,1.21783,51.8723
80566,12,2.57126,136.822
80919,0,0,0
78646,104,1.74899,103.956
80901,20,0.479216,50.4243
78380,73,3.01868,60.4911
80684,36,1.01913,178.507
80776,14,2.07495,30.8369
80172,112,0.692468,70.5361
81087,0,0,0
80952,16,0.9042,29.5659
80628,40,1.23066,106.78
81149,2,1.2623,9.1035
81117,31,0.584584,54.4788
81122,33,0.726594,96.0483
81411,0,0,0
79514,69,2.07594,83.3207
80739,21,3.05435,160.674
81458,0,0,0
68951,249,3.85111,65.902
81455,9,0.73459,42.3093
81520,7,0.767402,49.254
81460,13,0.892352,93.5129
81230,43,0.766452,65.603
80852,43,1.56226,46.0467
81571,2,0.877352,61.312
81589,11,0.666449,9.83582
81654,0,0,0
81218,18,2.42623,22.7651
81605,5,0.37484,37.616
81518,4,4.25316,79.9472
81626,2,2.75702,27.754
81678,0,0,0
81694,0,0,0
81625,8,1.44901,183.498
81726,0,0,0
80844,43,2.0601,13.8958
81254,29,1.81862,7.45859
77648,126,2.8592,108.587
81692,5,2.59856,44.6212
81792,11,0.435115,7.37218
81896,0,0,0
81772,28,0.374876,15.325
81209,65,1.06449,34.2309
81923,0,0,0
81752,26,0.610946,9.79312
81687,45,0.562608,19.0075
82011,0,0,0
82015,0,0,0
81986,10,0.403353,14.0531
82050,0,0,0
81912,10,1.58346,139.582
81851,9,2.49113,70.417
82020,5,2.04213,49.1858
81805,26,1.09467,110.741
81010,15,7.13164,53.8067
82129,1,2.65194,61.441
82168,0,0,0
82178,0,0,0
82180,0,0,0
82201,0,0,0
82223,0,0,0
81984,17,1.55777,27.9262
82259,0,0,0
82172,2,8.24006,175.596
81891,57,0.733069,221.629
82117,9,2.57396,12.2062
82100,3,8.35695,60.507
82339,0,0,0
82343,0,0,0
82295,19,0.416639,29.074
82399,0,0,0
82204,9,2.30137,41.1696
81594,29,2.82686,26.725
82401,8,0.265724,12.4132
82331,18,0.655368,27.084
82340,24,0.545941,37.1387
82465,0,0,0
81895,19,3.37716,35.3824
82226,21,1.75827,41.4012
82683,5,0.321169,44.696
82734,0,0,0
82539,27,0.546221,30.7533
82534,12,1.28094,98.989
82579,9,1.32066,51.9158
82477,17,1.4405,169.924
82285,22,1.86492,38.5844
81701,21,4.95338,122.314
82810,15,0.448527,18.4613
82435,85,0.493085,20.2567
82964,17,0.516281,44.9964
82963,24,0.365592,38.3187
82792,33,0.616673,33.8275
81711,130,0.913215,48.3793
83128,8,0.574357,8.91938
83209,0,0,0
82893,19,1.14402,35.471
82897,46,0.488323,33.0374
82229,55,1.43745,36.5202
82772,49,0.713971,43.6929
83329,0,0,0
82868,36,0.832823,36.3288
83343,0,0,0
83394,0,0,0
83359,6,0.549219,75.1652
83417,0,0,0
83330,17,0.512076,9.92712
83435,8,0.272148,55.4281
83259,23,0.839669,23.5779
83488,5,1.15958,7.3482
83220,27,1.08338,82.7687
83564,13,0.391899,27.2085
83446,25,0.701027,27.7602
83400,38,0.621358,33.4744
83441,36,0.53597,27.1027
83639,9,0.943664,14.9621
83785,0,0,0
82440,68,1.36664,54.3189
83803,0,0,0
83253,39,1.09972,60.7282
83513,38,0.607967,109.864
82817,58,1.24186,54.0091
81034,127,1.87228,13.8183
83687,29,0.645808,125.197
83993,0,0,0
83922,16,0.67917,89.8846
84119,0,0,0
82443,130,0.883001,121.787
84206,1,1.71495,17.45
83949,35,0.519423,21.3505
83876,25,1.34526,38.6285
84165,29,0.619483,36.3915
80682,329,0.921164,46.5946
84192,34,0.552739,28.595
84535,1,0.260851,4.031
84523,1,2.36552,7.907
84546,7,0.839095,31.2263
84063,22,1.638,522.923
83809,47,1.13876,50.7467
83777,168,0.330467,57.7337
83812,48,1.24136,79.9433
83240,75,1.32977,29.7096
84592,14,0.792822,85.0872
84705,0,0,0
84713,14,0.388436,50.7336
84345,20,1.54543,72.2634
84799,0,0,0
84580,32,0.57051,30.8325
84844,2,1.13642,64.2915
84294,59,0.740559,23.8271
84804,26,0.408436,76.3538
84675,21,1.03124,46.0568
84865,5,1.31263,112.415
84795,14,1.05249,14.841
84978,0,0,0
85029,0,0,0
83953,39,1.89383,396.026
85059,1,0.624736,10.07
83875,45,1.84773,62.3237
83338,107,1.11866,29.2564
84879,12,1.6645,18.8905
84925,8,2.01318,95.7668
85169,0,0,0
84678,33,1.16879,43.3605
85199,0,0,0
85100,35,0.472603,13.1239
84981,39,0.642302,38.0461
84970,32,0.834524,30.0501
80922,185,1.85999,18.9885
85263,12,0.553291,21.882
83885,97,1.07017,32.4331
84877,27,1.42975,70.0437
85239,16,0.830094,13.7576
85283,3,3.75999,114.545
85370,8,0.760303,21.7806
85154,29,0.808744,16.5886
85429,5,1.1523,62.8826
85423,21,0.299543,13.5809
84699,62,1.01774,53.5536
85188,52,0.588251,33.6068
85415,5,2.76065,80.6872
85504,23,0.428236,113.404
85216,30,1.0328,38.2272
85642,2,0.339429,23.295
84991,51,1.03695,561.611
85518,19,0.816632,37.3337
85585,2,6.0395,162.923
85754,0,0,0
85574,6,2.39563,73.8437
85689,14,0.41051,33.8494
85664,19,0.536748,160.009
85259,32,1.235,23.4664
85485,9,2.61768,61.9257
85794,0,0,0
85795,0,0,0
85802,0,0,0
85814,0,0,0
85757,12,0.600653,29.7548
85838,0,0,0
85810,6,0.627545,23.3567
85890,0,0,0
85891,0,0,0
85419,58,0.752399,28.0554
85386,50,0.983096,97.7038
85930,28,0.210187,42.0922
85611,22,1.55591,30.5617
85820,30,0.738938,33.0885
85375,51,1.12519,542.535
86065,13,0.467291,42.6794
85887,15,1.60884,22.6631
86062,13,0.917534,70.5752
86183,7,1.51334,64.7857
85812,45,0.919877,100.413
86206,10,1.43374,55.1468
85938,30,1.43426,90.0155
86481,2,0.367831,10.229
86384,12,1.16064,18.159
85567,110,0.750428,20.7282
86518,11,0.457685,61.2876
86619,0,0,0
86639,6,0.370078,28.5443
86531,7,1.71155,10.4134
85844,40,1.82234,68.3798
86074,30,1.88355,40.9741
86706,10,0.320135,29.016
86634,14,0.688909,264.466
86693,4,1.74541,21.4923
85858,149,0.558232,14.9616
86784,21,0.414732,24.5729
86354,78,0.548316,100.056
86827,11,0.532966,5.96509
85847,51,1.71724,119.465
86937,5,0.283608,11.0044
86995,0,0,0
86822,20,0.814329,29.4474
86246,41,1.57045,17.7079
85722,51,2.104,580.278
86957,28,0.33141,41.6648
86321,108,0.572047,74.0788
86991,11,0.94725,47.1425
87138,12,0.400056,16.7933
87130,9,0.802654,18.0901
87200,17,0.268479,16.4692
87328,0,0,0
87018,9,1.89003,11.8014
87096,30,0.405604,29.6315
86223,29,2.82345,291.428
87402,0,0,0
82068,35,11.3074,102.69
87446,3,0.24716,5.662
87301,22,0.54363,94.1536
87060,44,0.720921,27.8865
87504,26,0.282501,42.5413
87489,13,1.04764,8.11254
87357,34,0.807862,15.1895
87783,8,0.610991,18.2354
87898,4,1.03486,84.7795
87912,8,1.14822,23.963
87603,18,1.72484,92.6325
86059,158,0.902158,171.886
86959,80,0.922115,126.303
88178,11,0.46107,18.2658
87953,24,0.937664,43.7244
88309,0,0,0
88133,4,2.89357,657.387
88188,11,0.844199,51.7205
88134,20,0.674119,68.7631
88359,0,0,0
86860,68,1.39127,64.6582
87121,176,0.442626,15.3709
88373,9,0.723373,14.7433
