id,time,size,level
28748,0.360259,34.493000,1
28749,3.491256,361.797000,1
28750,2.422450,170.129000,1
28751,0.820256,120.317000,1
28752,0.349796,26.043000,1
28753,4.916938,3.039000,1
28754,1.184411,203.289000,1
28755,0.353468,22.731000,1
28756,3.761998,75.488000,1
28757,12.633231,23.934000,1
28758,0.605428,9.948000,1
28759,2.025356,21.129000,1
28760,3.948658,1727.576000,1
28761,49.079019,97.406000,1
28762,0.332416,7.379000,1
28763,0.407751,26.118000,1
28764,0.335710,6.604000,1
28765,0.698046,67.577000,1
28766,0.537151,7.713000,1
28767,1.075225,199.804000,1
28768,2.030131,7.112000,1
28769,0.352224,12.233000,1
28770,0.526262,7.622000,1
28771,3.439359,63.060000,1
28772,0.336277,35.052000,1
28773,0.709914,68.485000,1
28774,1.814647,42.382000,1
28775,0.331363,6.820000,1
28776,2.410538,109.739000,1
28777,0.522214,8.233000,1
28778,2.391809,418.038000,1
28780,2.423357,83.986000,1
28779,1.159555,202.317000,1
28781,0.350478,39.816000,1
28782,0.711179,73.327000,1
28783,2.038701,32.156000,1
28784,0.549159,6.523000,1
28785,0.377015,34.070000,1
28786,5.241305,243.343000,1
28787,2.289154,1739.380000,1
28788,4.755035,75.478000,0
28789,0.340558,16.286000,1
28790,0.693837,75.173000,1
28791,5.933061,17.762000,1
28792,1.987472,11.032000,1
28793,0.518613,6.144000,1
28794,0.353454,12.060000,1
28795,1.195855,204.963000,1
28796,1.782934,37.440000,1
28797,0.182590,203.621000,1
28798,0.523077,6.263000,1
28799,0.348006,16.167000,1
28800,0.714186,109.412000,1
28801,0.359939,41.773000,1
28802,1.817585,90.839000,1
28803,2.063429,324.641000,1
28804,1.164019,75.470000,1
28805,0.340516,17.335000,1
28806,0.764950,15.375000,1
28807,0.708904,68.663000,1
28808,2.023810,21.329000,1
28809,0.371122,24.035000,1
28810,3.398838,63.045000,1
28812,0.527544,12.829000,1
28811,7.529773,118.018000,0
28813,3.105198,104.690000,1
28814,4.199392,37.454000,1
28815,2.022480,6.851000,1
28816,0.383032,29.158000,1
28817,0.917418,63.054000,1
28818,0.921759,118.402000,1
28819,0.351037,54.358000,1
28820,0.336191,9.013000,1
28821,1.021173,65.480000,1
28822,0.919738,55.676000,1
28823,0.696393,58.832000,1
28824,0.344761,11.564000,1
28825,1.797049,17.586000,1
28826,0.530498,10.250000,1
28827,0.355560,31.860000,1
28828,6.285720,48.142000,1
28829,0.344584,8.595000,1
28830,3.386404,157.360000,1
28832,0.918028,68.057000,1
28831,2.945861,634.988000,1
28833,2.161032,103.354000,1
28834,1.069542,160.407000,1
28835,0.337196,13.323000,1
28836,3.043770,304.241000,1
28837,2.297663,101.870000,1
28838,0.867593,46.977000,1
28839,0.343779,10.351000,1
28840,0.455258,31.749000,1
28841,2.943007,65.821000,1
28842,0.716147,61.189000,1
28843,0.367406,6.905000,1
28844,1.117882,75.878000,1
28845,0.804260,61.185000,1
28846,0.513008,103.354000,1
28847,0.354748,11.244000,1
28848,4.249912,96.288000,0
28849,5.713118,1763.446000,1
28850,1.606460,50.036000,1
28851,0.331830,4.022000,1
28852,0.733542,133.092000,1
28853,1.659000,67.408000,1
28854,0.527201,14.714000,1
28855,0.332551,7.811000,1
28857,5.960786,16.558000,1
28856,0.534413,1684.927000,1
28858,0.610650,73.580000,1
28859,0.525219,15.566000,1
28860,1.159652,75.092000,1
28861,0.343322,7.200000,1
28862,1.189126,2595.056000,1
28863,0.747563,128.609000,1
28864,3.950609,20.138000,0
28865,2.275571,100.625000,1
28866,0.521036,11.577000,1
28867,0.643938,33.093000,1
28868,0.821038,90.934000,1
28869,0.424234,19.446000,1
28870,0.696179,64.563000,1
28871,0.383352,17.852000,1
28872,1.132536,79.942000,1
28874,4.260021,7.466000,1
28873,1.907007,96.000000,1
28875,0.633745,51.667000,1
28876,3.452964,284.734000,1
28877,0.703465,60.742000,1
28878,2.403631,63.104000,1
28879,0.402748,18.503000,1
28880,0.872393,17.984000,1
28881,0.498221,12.955000,1
28882,1.090172,74.166000,1
28883,3.668253,84.905000,1
28884,0.733155,143.086000,1
28885,0.938063,101.509000,1
28886,0.377869,19.581000,1
28887,0.539512,49.245000,1
28888,1.646847,67.943000,1
28889,0.718059,67.192000,1
28890,2.725208,112.869000,1
28891,0.859324,20.566000,1
28892,1.631186,50.275000,1
28893,1.226535,95.187000,1
28894,0.620972,62.092000,1
28895,0.315271,62.828000,1
28896,2.438508,285.463000,1
28897,0.988862,138.345000,1
28898,0.898603,22.375000,1
28899,1.764120,17.972000,0
28900,0.576564,62.195000,1
28901,1.022950,66.375000,1
28902,1.610160,67.993000,1
28903,0.423519,19.069000,1
28904,1.251151,38.126000,1
28905,0.721377,84.981000,1
28906,1.714773,23.595000,1
28907,0.616592,62.142000,1
28908,4.728360,533.812000,0
28909,0.742376,17.016000,1
28910,0.696304,59.094000,1
28911,1.111323,69.292000,1
28912,1.155625,77.563000,1
28914,0.391777,18.876000,1
28913,4.981285,40.827000,1
28915,6.090868,1685.112000,1
28916,0.523082,12.216000,1
28917,1.555539,48.632000,1
28918,0.789419,120.542000,1
28919,3.985943,67.100000,1
28920,0.902086,17.173000,1
28921,0.667173,16.880000,1
28922,1.669133,46.556000,1
28923,2.932686,456.875000,1
28924,0.272567,15.089000,1
28925,7.158226,15.468000,1
28926,1.315609,73.650000,1
28927,2.358828,108.712000,1
28928,0.596155,43.397000,1
28929,0.807768,17.223000,1
28930,1.574596,48.433000,1
28931,1.574974,58.897000,1
28932,3.291825,67.963000,1
28933,1.097980,73.672000,1
28934,2.355864,103.356000,1
28935,0.717390,16.657000,1
28936,12.627732,21.564000,1
28937,1.635977,12.730000,1
28938,0.647432,17.062000,1
28939,1.196076,99.112000,1
28940,3.668619,24.626000,1
28942,0.470779,20.236000,1
28941,1.203442,66.837000,1
28943,0.702695,59.050000,1
28944,0.416964,18.018000,1
28945,3.473783,86.432000,1
28946,2.222016,80.966000,1
28947,0.418345,20.965000,1
28948,0.956131,78.540000,1
28949,3.353710,111.102000,1
28950,1.963124,25.649000,1
28951,0.965072,108.274000,1
28952,0.624629,18.084000,1
28953,17.377254,243.919000,1
28954,4.246518,456.635000,1
28955,0.621011,19.470000,1
28956,0.429204,17.713000,1
28957,2.203561,445.347000,1
28958,0.732872,78.141000,1
28959,0.360538,25.058000,1
28960,0.621852,16.325000,1
28961,3.304792,7.623000,1
28962,3.776367,54.601000,1
28963,4.304009,139.472000,1
28964,0.687152,58.970000,1
28965,2.030509,126.763000,1
28966,5.363048,13.982000,1
28967,0.526384,54.601000,1
28968,0.630615,17.903000,1
28969,0.718544,7.559000,1
28970,6.596480,1688.076000,1
28971,2.285109,103.228000,1
28972,0.718922,84.391000,1
28973,0.645781,19.962000,1
28974,3.487125,90.819000,1
28975,0.724249,7.529000,1
28976,1.436388,1.096000,0
28977,0.708442,81.982000,1
28978,0.643688,17.249000,1
28979,1.883446,50.385000,1
28980,0.716018,7.332000,1
28981,1.854250,99.291000,1
28982,0.632939,17.350000,1
28983,0.953350,64.700000,1
28984,0.609276,55.519000,1
28985,3.455275,373.737000,1
28986,3.303688,378.567000,1
28987,4.421567,75.102000,1
28988,0.749459,8.302000,1
28989,0.649917,16.313000,1
28990,0.444426,54.683000,1
28991,2.394870,103.499000,1
28992,0.752248,72.092000,1
28993,2.960769,24.229000,1
28994,0.730432,14.687000,1
28995,0.649767,17.026000,1
28996,0.429647,23.927000,1
28997,1.800478,119.959000,1
28998,0.702695,65.651000,1
28999,5.298793,243.343000,1
29000,0.420840,28.907000,1
29001,0.658903,14.380000,1
29002,0.725570,58.847000,1
29003,0.541855,57.979000,1
29004,1.874984,47.789000,1
29005,3.645636,64.934000,1
29006,0.623857,16.119000,1
29007,9.619107,43.686000,0
29008,0.424411,41.399000,1
29009,0.642772,19.087000,1
29010,1.795562,107.148000,1
29011,0.431991,55.134000,1
29012,0.956813,100.277000,1
29013,5.397715,17.283000,1
29014,2.540668,107.082000,1
29015,3.288091,47.098000,1
29016,0.450503,138.298000,1
29017,0.628724,14.703000,1
29018,0.332642,3.780000,1
29019,0.700258,58.858000,1
29020,1.133156,43.686000,1
29021,0.333827,9.572000,1
29022,0.475449,47.637000,1
29023,0.635245,13.533000,1
29024,6.293188,1684.449000,1
29025,0.572818,37.369000,1
29026,0.717710,122.717000,1
29027,0.599615,24.398000,1
29028,4.658407,647.196000,1
29029,3.901082,25.788000,1
29030,0.405768,35.760000,1
29031,1.907895,111.059000,1
29032,0.705660,14.102000,1
29033,1.840624,42.774000,1
29034,0.453859,56.157000,1
29035,0.707438,58.917000,1
29036,0.415893,31.427000,1
29037,0.427862,45.933000,1
29038,0.645795,15.050000,1
29039,3.368825,131.049000,1
29040,0.520249,37.005000,1
29041,0.428381,29.979000,1
29042,0.732662,114.024000,1
29043,0.403023,2.894000,1
29044,5.925071,77.201000,1
29046,0.396434,38.724000,1
29045,1.847360,1686.367000,1
29047,0.256706,10.978000,1
29048,4.161974,51.858000,1
29049,0.619710,38.354000,1
29050,0.390193,31.772000,1
29051,1.966955,302.523000,1
29052,0.592400,12.822000,1
29053,0.962901,87.949000,1
29054,0.414609,32.072000,1
29055,0.442641,35.024000,1
29056,2.225075,105.858000,1
29057,2.535080,5.820000,1
29058,3.357207,383.029000,1
29059,0.432422,25.303000,1
29060,0.407067,36.779000,1
29061,0.720212,61.048000,1
29062,2.696675,103.117000,1
29063,0.415624,24.938000,1
29064,0.426092,37.451000,1
29065,6.401929,236.398000,1
29066,1.579001,48.031000,1
29067,1.516822,214.721000,1
29068,0.419939,25.030000,1
29069,2.225232,1686.059000,1
29070,5.358088,17.328000,1
29071,1.000674,77.395000,1
29072,0.400982,25.264000,1
29073,0.427230,24.533000,1
29074,1.114816,785.064000,1
29075,0.707399,58.951000,1
29076,1.801695,90.919000,1
29077,0.413046,24.612000,1
29078,2.192009,347.118000,1
29079,2.315516,105.995000,1
29080,2.407898,2.968000,1
29081,1.916447,40.338000,1
29082,0.444404,24.851000,1
29083,2.028913,15.291000,1
29084,42.815552,0.180000,1
29085,0.424650,25.448000,1
29086,1.204163,114.009000,1
29087,0.846711,57.525000,1
29088,0.426176,24.491000,1
29089,3.865859,72.801000,0
29090,5.321986,65.773000,1
29091,0.423980,27.053000,1
29092,1.905197,238.055000,1
29093,1.792922,91.763000,1
29094,0.779152,39.232000,1
29095,5.688899,14.321000,0
29096,0.428983,32.066000,1
29097,3.259526,1684.345000,1
29098,2.243344,384.130000,1
29099,0.413520,26.410000,1
29100,1.953216,134.992000,0
29101,5.768057,174.425000,0
29102,1.501145,46.274000,1
29103,0.437039,135.188000,1
29104,3.026736,2.476000,1
29105,5.720903,43.622000,0
29106,1.871900,41.347000,1
29108,2.359560,393.617000,1
29107,1.857235,1685.458000,1
29109,1.022830,58.525000,1
29110,0.519113,37.914000,1
29111,2.001462,383.928000,1
29112,3.284891,53.022000,1
29113,1.321434,42.978000,1
29114,5.392346,16.703000,1
29115,30.943842,51.962000,1
29116,1.002740,33.885000,1
29117,1.549479,66.920000,1
29118,0.704202,82.982000,1
29119,5.074171,101.694000,1
29120,3.090272,6.765000,0
29121,3.849193,130.739000,1
29122,1.037446,40.025000,1
29123,3.231270,10.840000,1
29124,1.512481,61.028000,1
29125,1.610128,58.889000,1
29126,1.811764,374.941000,1
29127,4.769102,3.039000,1
29128,1.279555,82.831000,1
29129,2.526721,394.908000,1
29130,1.036145,35.128000,1
29131,1.045949,48.068000,1
29132,1.533252,10.077000,1
29133,0.404171,25.834000,1
29134,2.682589,139.771000,1
29135,1.235257,101.646000,1
29136,3.378037,32.535000,1
29137,0.746008,7.062000,1
29138,2.555801,82.507000,1
29139,1.109349,84.141000,1
29140,5.131957,11.069000,1
29141,0.756595,6.133000,1
29142,1.102856,59.442000,1
29143,0.901161,32.983000,1
29144,3.430743,130.934000,1
29145,10.881145,55.861000,1
29146,0.896400,33.515000,1
29147,5.866194,1685.910000,1
29148,3.905041,24.626000,1
29149,3.901968,157.360000,1
29150,1.647286,6.747000,1
29151,2.429297,102.164000,1
29152,5.935828,15.277000,1
29153,2.060025,11.209000,1
29154,0.863248,33.452000,1
29155,2.042250,64.514000,1
29156,1.903541,150.892000,1
29157,4.774482,59.607000,1
29158,0.317223,61.567000,1
29159,3.957923,148.545000,1
29160,1.148073,7.085000,1
29161,0.982565,33.583000,1
29162,1.443987,50.036000,1
29163,0.854505,41.788000,1
29164,1.844514,259.641000,1
29165,0.739997,5.151000,1
29166,1.006301,375.748000,1
29167,0.408111,134.025000,1
29168,6.111034,33.122000,0
29169,1.972028,17.960000,1
29170,1.016284,35.084000,1
29171,2.452502,107.101000,1
29172,1.929842,471.222000,1
29173,0.688550,7.896000,1
29174,0.444625,133.429000,1
29175,0.282964,34.899000,1
29176,6.242018,720.949000,1
29177,1.428000,63.104000,1
29178,0.789968,422.751000,1
29179,0.263117,40.460000,1
29180,0.427445,131.072000,1
29181,1.358241,6.824000,1
29182,5.741159,24.836000,0
29183,0.260482,35.883000,1
29184,1.036775,1.945000,1
29185,3.789022,1685.384000,1
29186,13.131271,1164.485000,1
29187,4.511025,49.384000,1
29188,3.172218,58.698000,1
29189,1.678877,33.122000,1
29190,0.422760,28.005000,1
29191,1.416921,50.275000,1
29192,1.985308,13.256000,1
29193,1.362079,313.412000,1
29194,1.199240,50.161000,1
29195,0.272227,34.908000,1
29196,10.499913,48.142000,1
29197,2.451225,100.274000,1
29198,1.962377,200.184000,1
29199,1.522990,1046.590000,1
29200,2.586916,421.016000,1
29201,2.214603,11.070000,1
29202,1.449934,8.116000,1
29203,1.249949,38.126000,1
29204,5.387798,17.039000,1
29205,1.804819,135.091000,1
29206,1.724234,22.844000,1
29207,1.383866,278.517000,1
29208,1.156201,95.697000,1
29209,3.415668,66.446000,1
29210,3.105268,332.832000,1
29211,0.270979,38.539000,1
29212,2.053672,29.375000,1
29213,0.398951,27.165000,1
29214,3.056861,1687.132000,1
29215,1.467563,48.632000,1
29216,1.331746,248.630000,1
29217,1.620331,6.284000,1
29218,1.009828,37.499000,1
29219,2.400725,83.143000,1
29220,1.701718,19.732000,1
29221,0.260057,36.059000,1
29222,3.622648,58.522000,1
29223,2.222407,4.459000,1
29224,2.213286,52.192000,1
29225,2.817758,270.302000,1
29226,0.857728,5.249000,1
29227,1.213016,256.299000,1
29228,2.015891,9.381000,1
29229,3.051605,385.196000,1
29230,1.408975,48.433000,1
29231,1.033537,39.287000,1
29232,2.652538,150.630000,1
29233,0.795054,7.811000,1
29234,1.758819,11.397000,1
29235,2.141502,52.104000,1
29236,1.091073,87.976000,1
29237,1.888322,5.948000,1
29238,3.128704,1685.549000,1
29239,1.562776,281.086000,1
29240,1.988420,7.334000,1
29241,1.050930,39.388000,1
29242,1.697746,9.352000,1
29243,3.371668,59.638000,1
29244,3.254458,12.061000,1
29245,1.106700,332.647000,1
29246,2.961407,397.502000,1
29247,2.950567,139.472000,1
29248,5.948580,16.396000,1
29249,1.053301,38.631000,1
29250,2.852269,2.267000,0
29251,2.512950,105.732000,1
29252,2.238510,356.948000,1
29253,0.352776,11.259000,1
29254,1.981921,12.148000,1
29255,6.080812,10.987000,1
29256,4.669757,45.623000,1
29257,1.709926,12.788000,1
29258,3.983071,63.114000,1
29259,0.319752,1.882000,1
29260,1.052114,39.896000,1
29261,0.342887,5.109000,1
29262,1.898400,50.385000,1
29263,2.316819,322.491000,1
29264,2.405738,6.813000,1
29265,0.934039,119.204000,1
29266,3.591093,1664.313000,1
29267,0.596460,20.965000,1
29268,1.109017,40.216000,1
29269,0.421795,38.894000,1
29270,1.889374,357.272000,1
29271,2.588516,390.386000,1
29272,1.676182,44.370000,1
29273,1.742060,13.795000,1
29274,16.720778,0.363000,1
29275,0.460286,26.155000,1
29276,2.320666,71.446000,1
29277,1.234593,310.835000,1
29278,0.409669,27.713000,1
29279,0.433485,37.908000,1
29280,0.999575,39.281000,1
29281,0.285187,34.946000,1
29282,1.829534,47.789000,1
29283,0.437662,28.730000,1
29284,4.551543,58.980000,1
29285,0.427819,32.216000,1
29286,2.267971,10.103000,1
29287,0.532908,39.925000,1
29288,1.182455,241.543000,1
29289,1.541701,42.571000,1
29290,1.834541,357.633000,1
29291,0.464946,38.771000,1
29292,1.704766,12.463000,1
29293,0.403990,34.351000,1
29294,2.394549,381.378000,1
29295,0.444355,39.269000,1
29296,3.764855,131.009000,1
29297,1.614543,7.052000,1
29298,0.453844,26.628000,1
29299,11.805196,228.646000,1
29300,2.362645,108.332000,1
29301,0.440074,37.445000,1
29302,5.374730,15.473000,1
29303,0.449023,44.835000,1
29304,1.271541,280.920000,1
29305,3.019969,12.061000,0
29306,0.419723,55.205000,1
29307,3.578387,47.835000,0
29308,1.746285,356.464000,1
29309,0.774154,37.367000,1
29310,0.311453,7.845000,1
29311,1.794727,12.566000,1
29312,2.183679,7.327000,1
29313,0.419527,40.574000,1
29314,0.418616,37.369000,1
29315,0.417005,7.411000,1
29316,0.412139,26.500000,1
29317,1.942004,153.970000,1
29318,1.337965,307.038000,1
29319,0.465292,44.796000,1
29320,0.813870,6.994000,1
29321,0.448346,37.360000,1
29322,2.461716,109.677000,1
29324,0.436778,7.031000,1
29323,5.747206,1643.786000,1
29325,3.942709,58.978000,1
29326,0.446253,37.363000,1
29327,4.350662,51.858000,1
29328,3.015743,58.921000,1
29329,1.915236,357.213000,1
29330,1.857625,12.358000,1
29331,1.332132,303.158000,1
29332,2.047426,6.866000,1
29333,0.569780,52.510000,1
29334,0.798395,8.990000,1
29335,0.432856,37.448000,1
29336,1.036320,47.345000,1
29337,2.354344,462.711000,1
29338,2.481277,64.348000,1
29339,0.427723,37.437000,1
29340,3.252943,72.801000,1
29341,0.782879,7.539000,1
29342,4.283105,0.176000,0
29343,1.429711,48.031000,1
29344,0.412762,25.704000,1
29345,0.414491,37.467000,1
29346,1.903238,361.829000,1
29347,1.731854,9.790000,1
29348,2.440821,101.759000,1
29349,0.796211,7.945000,1
29350,2.277981,315.633000,1
29351,0.481184,8.235000,1
29352,6.402847,46.818000,1
29353,1.009786,45.902000,1
29354,5.371916,17.005000,1
29355,2.581993,27.893000,1
29356,3.162754,59.062000,1
29357,0.436876,37.412000,1
29358,2.004314,3.039000,1
29359,0.826791,4.916000,1
29360,0.418295,37.428000,1
29361,1.766719,9.759000,1
29362,1.160444,294.023000,1
29363,1.863433,358.094000,1
29364,0.392429,12.061000,1
29365,2.239909,98.271000,1
29366,0.438763,37.369000,1
29367,2.206775,7.961000,0
29368,0.464554,5.084000,1
29369,0.435902,37.486000,1
29370,3.425097,63.095000,1
29371,0.706375,36.486000,1
29372,0.368830,9.431000,1
29373,2.721116,99.643000,1
29374,0.420383,39.516000,1
29375,1.263081,292.956000,1
29376,2.001028,0.313000,1
29377,0.361315,12.998000,1
29378,0.823152,5.084000,1
29379,0.450093,37.536000,1
29380,0.362386,7.457000,1
29381,0.361803,7.746000,1
29382,0.453426,36.956000,1
29383,4.332106,103.823000,0
29384,2.084917,374.566000,1
29385,1.065451,274.871000,1
29386,2.890977,50.036000,1
29387,0.526220,15.332000,1
29388,0.512192,37.446000,1
29390,0.446293,3.289000,1
29389,6.585097,1736.738000,1
29391,1.923970,24.397000,1
29392,0.360526,9.896000,1
29393,3.073712,6.050000,1
29394,3.759580,59.036000,1
29395,0.554452,50.385000,1
29396,0.467506,37.457000,1
29397,0.433195,206.222000,1
29398,2.016877,14.824000,1
29399,0.413149,6.007000,1
29400,0.402497,10.602000,1
29401,0.555616,37.708000,1
29402,2.261531,7.845000,1
29403,1.441182,318.648000,1
29405,10.314168,184.613000,1
29404,21.715637,1192.631000,1
29406,0.430749,6.232000,1
29407,2.958850,105.116000,1
29408,0.369210,9.709000,1
29409,2.050681,369.158000,1
29410,5.372401,17.885000,1
29411,0.356249,7.116000,1
29412,1.073669,43.726000,1
29413,1.109155,259.883000,1
29414,0.363335,26.054000,1
29415,1.890443,34.843000,1
29416,2.279817,50.263000,1
29417,0.443902,29.812000,1
29418,0.368244,8.978000,1
29419,1.825512,1.208000,1
29420,4.563762,130.785000,1
29421,2.371497,5.850000,1
29422,0.501008,34.948000,1
29423,0.655501,30.380000,1
29424,1.193225,311.276000,1
29425,0.474478,33.490000,1
29426,2.067746,365.717000,1
29427,0.434503,30.174000,1
29429,2.581160,112.948000,1
29428,3.983492,1711.795000,1
29430,3.693599,58.730000,1
29431,0.516401,5.486000,1
29432,4.008282,62.829000,1
29433,2.168962,98.450000,1
29434,3.458084,0.954000,1
29435,0.357057,5.715000,1
29436,1.936562,192.350000,1
29437,1.373394,269.396000,1
29438,2.521470,87.522000,1
29439,1.030259,0.766000,1
29440,2.507545,3.199000,1
29441,2.297702,11.070000,1
29442,1.379804,12.998000,1
29443,1.425358,268.772000,1
29444,1.790904,28.802000,1
29445,0.356584,67.734000,1
29446,1.997754,45.649000,1
29447,2.455525,96.687000,1
29448,3.016592,357.259000,1
29449,2.229904,24.836000,0
29450,0.635784,55.269000,1
29451,11.083117,50.279000,1
29452,1.260592,274.144000,1
29453,2.292822,23.513000,1
29454,12.580127,55.861000,1
29455,0.554776,42.360000,1
29456,0.585497,11.070000,1
29457,5.922929,15.397000,1
29458,2.870655,1711.795000,1
29459,3.191074,475.672000,1
29460,1.767941,14.229000,1
29461,2.932317,2.004000,1
29462,0.468342,4.459000,1
29463,0.692880,47.368000,1
29464,1.150630,265.987000,1
29465,2.084469,359.472000,1
29466,2.401251,100.150000,1
29467,0.743836,12.061000,1
29468,2.748217,43.178000,0
29469,0.475215,6.813000,1
29470,1.715068,5.433000,1
29471,1.247029,278.577000,1
29472,2.309089,20.141000,1
29473,0.575428,10.103000,1
29474,4.010424,339.742000,0
29475,0.685768,28.251000,1
29476,2.178044,0.772000,1
29477,0.496322,7.327000,1
29479,5.826087,94.074000,1
29478,2.872348,1695.978000,1
29480,2.158924,359.784000,1
29481,0.461178,6.866000,1
29482,0.840406,35.285000,1
29483,0.402486,25.714000,1
29484,0.451343,27.893000,1
29485,2.493433,103.500000,1
29486,1.758701,10.305000,1
29487,1.741213,256.941000,1
29488,0.470153,0.313000,1
29489,0.906491,40.554000,1
29490,4.704635,43.419000,1
29491,2.306737,13.605000,1
29492,4.603379,49.384000,1
29493,1.939874,1.242000,1
29494,4.317276,66.250000,1
29495,0.469002,14.824000,1
29496,0.453698,5.850000,1
29497,0.855657,40.266000,1
29498,1.174990,247.026000,1
29499,1.755542,16.206000,1
29500,2.432261,359.141000,1
29501,0.620424,11.070000,1
29502,5.690888,17.005000,1
29503,0.830539,37.440000,1
29504,2.290659,125.527000,1
29505,1.798531,52.367000,1
29506,1.801297,135.091000,1
29507,3.206000,1701.039000,1
29508,0.661291,23.513000,1
29509,1.827272,1.347000,1
29510,1.270810,248.498000,1
29511,2.165803,238.400000,1
29512,2.260521,8.210000,1
29513,0.478070,20.141000,1
29514,3.361543,739.239000,1
29515,1.009154,37.891000,1
29516,0.756940,48.369000,1
29517,0.469767,13.605000,1
29518,1.828266,21.572000,1
29519,6.918658,44.246000,1
29520,4.891642,22.871000,0
29521,1.270643,334.934000,1
29522,0.759931,31.019000,1
29523,0.761989,55.816000,1
29524,2.102739,357.663000,1
29525,0.460864,8.210000,1
29526,14.477257,121.406000,1
29527,0.333077,22.871000,1
29528,0.326915,25.110000,1
29529,0.641633,50.117000,1
29530,0.765658,30.486000,1
29531,2.220124,52.192000,1
29532,0.334005,25.585000,1
29533,0.891026,15.530000,1
29534,2.456960,1.384000,1
29535,2.870533,94.618000,1
29536,1.248762,274.228000,1
29537,2.173165,62.399000,1
29538,0.434934,13.203000,1
29539,1.666508,42.478000,1
29540,1.839659,6.506000,1
29541,2.867800,1804.471000,1
29542,0.524891,12.675000,1
29543,2.927536,63.025000,1
29544,0.690689,33.256000,1
29545,3.163869,206.953000,1
29546,1.361349,112.630000,1
29547,0.563399,12.667000,1
29548,1.821433,44.918000,1
29549,2.535504,359.703000,1
29550,1.401023,225.999000,1
29551,0.331762,25.667000,1
29552,0.410421,11.163000,1
29553,0.327239,25.686000,1
29554,1.759621,2.389000,1
29555,0.329676,31.142000,1
29556,0.418095,10.938000,1
29557,2.377501,1.314000,1
29558,2.350264,80.220000,1
29559,0.332008,24.217000,1
29560,0.572474,33.578000,1
29561,1.296413,268.624000,1
29562,0.336224,41.144000,1
29563,2.060382,100.151000,1
29564,0.418886,11.366000,1
29565,0.350965,27.378000,1
29566,2.156360,15.530000,1
29567,0.330586,29.114000,1
29568,2.107836,357.402000,1
29569,0.478170,9.713000,1
29570,0.516201,11.345000,1
29571,0.344967,21.435000,1
29572,1.775405,7.570000,1
29573,1.186550,295.297000,1
29574,0.440054,9.961000,1
29575,0.421201,9.114000,1
29576,0.399708,23.793000,1
29577,7.398989,18.113000,1
29579,2.054829,50.073000,1
29578,3.964709,1701.274000,1
29580,0.337911,28.263000,1
29581,0.602507,14.037000,1
29582,0.548807,12.425000,1
29583,4.471417,12.857000,1
29584,5.187565,45.623000,1
29585,0.329180,25.772000,1
29586,1.967648,20.878000,1
29587,2.668517,1.662000,1
29588,0.378654,6.564000,1
29589,0.427340,9.228000,1
29590,0.326858,20.010000,1
29591,1.513629,282.038000,1
29592,0.448311,8.286000,1
29593,4.823507,66.294000,1
29594,0.506509,6.504000,1
29595,0.549731,118.973000,1
29596,2.345718,359.360000,1
29597,0.493820,40.183000,1
29598,0.346591,99.900000,1
29599,0.606290,23.513000,1
29600,1.428208,44.370000,1
29601,0.345703,70.360000,1
29602,1.045793,192.883000,1
29603,0.513238,5.830000,1
29604,2.297353,104.199000,1
29605,0.331229,22.663000,1
29606,1.859174,1.568000,1
29607,1.994434,0.273000,1
29608,0.690599,16.814000,1
29609,2.236000,0.554000,1
29610,22.499274,1148.729000,1
29611,0.328061,22.490000,1
29612,0.647202,14.444000,1
29613,0.422185,6.323000,1
29614,0.373373,22.933000,1
29615,1.199755,292.607000,1
29617,0.323512,7.821000,1
29616,0.614980,1182.438000,1
29618,0.642790,41.248000,1
29619,6.542971,49.067000,1
29620,0.424695,22.685000,1
29621,2.171152,370.027000,1
29622,0.551919,15.515000,1
29623,0.327766,22.697000,1
29624,0.505844,10.324000,1
29625,4.008111,1705.469000,1
29626,2.142801,42.571000,1
29627,0.331356,22.802000,1
29628,0.737398,50.138000,1
29629,4.897613,7.517000,1
29630,0.326617,23.020000,1
29631,3.413347,66.297000,1
29632,2.400927,85.782000,1
29633,2.192537,7.621000,1
29634,1.427183,208.736000,1
29635,0.594535,47.781000,1
29636,0.328822,22.754000,1
29637,2.577098,1.093000,1
29638,10.456562,50.892000,1
29639,0.329995,22.628000,1
29640,0.585739,49.895000,1
29641,0.326900,22.914000,1
29642,2.985137,10.940000,1
29643,23.310654,0.373000,1
29644,0.327131,22.692000,1
29645,1.191444,249.579000,1
29646,2.344386,460.136000,1
29647,0.587801,67.549000,1
29648,0.328088,22.432000,1
29649,0.425199,46.933000,1
29650,0.327040,22.573000,1
29651,0.311314,56.898000,1
29652,2.069801,33.569000,1
29653,1.770198,1.803000,1
29654,0.333199,22.664000,1
29655,0.268965,49.761000,1
29656,2.352666,109.206000,1
29657,7.125152,17.061000,1
29658,3.157879,95.872000,1
29659,0.327885,22.597000,1
29660,0.408569,24.064000,1
29661,1.293336,302.404000,1
29662,0.273515,47.153000,1
29663,0.328880,23.870000,1
29664,0.266290,50.974000,1
29665,3.195546,7.760000,1
29666,0.429690,30.084000,1
29667,0.337960,23.713000,1
29668,2.239224,2.347000,1
29669,0.445533,50.016000,1
29670,3.464815,64.908000,1
29671,2.120140,361.105000,1
29672,0.337532,24.232000,1
29673,0.281386,54.339000,1
29674,0.415082,44.370000,1
29675,0.699216,26.732000,1
29676,1.274152,247.988000,1
29677,0.332826,24.282000,1
