id,numcrawled,avgCrawlingTime,avgPageSize
57375,30,1.6278,47.9575
58035,7,1.23653,42.5467
58224,0,0,0
58143,16,0.555789,28.7223
57417,84,0.629469,54.0811
58275,0,0,0
57603,65,0.623617,45.3682
58148,23,0.47836,28.0412
58042,43,0.426538,48.4211
58328,0,0,0
57985,39,0.619984,14.18
58268,22,0.363146,28.128
58391,0,0,0
58416,0,0,0
58308,6,0.664003,19.3003
55708,52,4.6435,27.4442
58474,0,0,0
56951,74,1.56669,33.8909
58490,0,0,0
58509,0,0,0
57707,74,0.710099,44.0566
57602,21,2.88658,39.0503
58567,0,0,0
58600,0,0,0
58352,26,0.996724,68.2046
58397,25,0.909952,64.369
58494,15,1.04245,38.4672
58708,0,0,0
58659,8,0.616211,118.206
58543,25,0.724633,30.1567
58733,24,0.259441,31.0122
58457,30,1.02141,31.0639
58835,11,0.263948,19.7023
58765,9,1.2233,20.876
58933,0,0,0
57796,44,1.82937,58.5346
59002,0,0,0
59021,2,0.883308,15.08
58838,16,1.08233,12.7026
58313,79,0.792723,61.3592
58467,64,0.829532,101.305
59240,0,0,0
58699,49,0.804921,67.4161
59292,0,0,0
58918,75,0.361306,10.7894
59349,0,0,0
58647,29,1.84643,262.543
59405,0,0,0
58973,27,1.66008,34.1997
59367,32,0.822748,41.5403
59396,52,0.485171,17.8584
59312,44,0.771954,60.2573
59422,32,0.768328,41.5403
59692,32,0.200755,41.5403
59790,0,0,0
59758,5,0.714172,96.4342
58372,66,1.7092,97.947
59831,1,1.34335,13.34
59808,11,0.429093,72.6828
59849,18,0.232927,43.9397
59935,0,0,0
59095,48,1.45874,55.7329
59965,2,0.690296,12.011
60001,0,0,0
58761,44,2.32273,62.5775
59753,50,0.543296,19.1479
59210,88,0.901041,53.2302
60169,0,0,0
60174,0,0,0
60197,0,0,0
60231,0,0,0
55867,58,6.57692,23.46
60359,1,0.25751,14.43
60288,2,2.91522,62.4515
60216,37,0.364066,46.2579
60419,0,0,0
60434,0,0,0
60439,0,0,0
60456,0,0,0
60440,1,2.09965,24.98
60392,4,1.45806,24.98
59619,57,1.30313,66.9572
60486,2,1.24832,15.544
60082,50,0.879211,26.599
55988,67,5.85401,34.1965
59908,61,1.03822,54.6327
60500,59,0.212386,16.0413
59814,22,3.25076,44.1201
58360,162,1.14226,68.2785
54381,88,5.86514,45.0948
60741,0,0,0
54338,102,5.08952,47.2186
60759,0,0,0
60802,0,0,0
59910,80,0.895057,57.2798
60829,0,0,0
58413,83,2.40176,57.0206
60933,1,1.11724,20.416
60887,3,2.04742,14.7367
61024,0,0,0
59180,0,0,0
60903,10,0.903124,33.8419
61088,0,0,0
60671,33,0.951367,81.7395
60806,25,0.928806,78.0843
61144,0,0,0
60792,26,1.03119,40.2608
61186,0,0,0
60990,25,0.439491,26.5142
61243,0,0,0
61307,0,0,0
60749,21,1.8696,28.947
60780,38,1.02985,43.123
61366,0,0,0
61384,0,0,0
60838,38,0.996534,32.2167
61218,21,0.822541,34.0868
61541,0,0,0
61410,5,1.32498,14.7156
61176,32,0.86564,29.2217
60017,126,0.91612,43.219
61421,12,1.39833,90.2332
60076,182,0.640299,47.299
61697,0,0,0
61293,7,3.98247,24.0683
61558,10,1.0893,52.0924
61222,37,0.918551,45.9117
61415,24,0.976053,20.8391
61809,0,0,0
61644,10,1.01615,88.8712
61812,2,0.276034,28.935
61838,0,0,0
61856,0,0,0
61903,0,0,0
61905,0,0,0
60503,59,1.58081,43.5274
61964,0,0,0
61978,0,0,0
62014,0,0,0
61830,16,0.89559,26.8248
61197,51,1.10576,44.324
62012,9,0.798805,116.245
60546,90,1.1915,45.8451
62187,0,0,0
61772,25,1.04466,25.0187
61593,54,0.716039,21.7095
61730,17,0.534585,28.2442
62252,0,0,0
61714,62,0.620784,75.9958
61696,51,0.806494,562.036
60476,51,2.57406,52.3756
62280,8,1.35911,60.3041
62406,0,0,0
62427,2,1.20951,8.7285
60803,50,2.33161,137.739
62500,0,0,0
62007,76,0.535,77.2425
62549,0,0,0
62551,0,0,0
62573,0,0,0
62592,0,0,0
62601,0,0,0
62663,0,0,0
61654,47,1.55302,50.1495
61318,20,4.89259,38.921
62794,0,0,0
62791,5,0.138469,9.5432
62816,0,0,0
62415,53,0.467221,26.6774
62519,35,0.497818,32.9686
62848,0,0,0
62846,0,0,0
62875,0,0,0
62881,0,0,0
62901,0,0,0
61927,64,1.06293,28.7425
62303,18,2.5274,15.0104
62994,0,0,0
62997,0,0,0
62360,32,1.4309,463.961
63047,0,0,0
63111,1,2.38778,2.02
63125,8,0.397876,65.5845
63025,0,0,0
63226,0,0,0
63230,0,0,0
62916,13,1.52802,21.5683
63316,0,0,0
62943,78,0.28657,38.6519
63238,19,0.39491,20.5846
63424,0,0,0
63274,14,0.553806,33.4761
62793,9,4.32068,18.8851
62890,34,1.13335,27.5766
63614,0,0,0
63480,20,0.623026,23.2868
63845,0,0,0
63865,19,0.536964,76.5429
63253,61,0.653204,42.4136
62859,76,0.89866,118.988
64110,0,0,0
64122,0,0,0
63435,37,0.974141,96.3258
63638,34,0.775623,97.8109
62460,79,1.20711,63.6224
64179,0,0,0
64208,0,0,0
62656,69,1.26131,73.7888
64050,13,1.26392,36.6822
63496,27,1.69273,37.6984
64286,12,0.493164,22.1887
63489,76,0.668881,86.1853
62148,132,1.04264,202.632
64461,0,0,0
60668,375,0.628609,74.9857
64147,15,1.25895,85.9283
64480,0,0,0
63078,172,0.431475,44.3814
64514,0,0,0
64555,6,0.204664,38.6057
64627,0,0,0
63429,31,2.08066,40.2158
64487,13,0.61054,22.5585
64510,23,0.292776,22.6726
64194,105,0.266225,78.9097
64723,0,0,0
64758,2,0.865003,38.9005
62276,111,1.34851,351.556
64813,3,0.368609,23.427
64694,4,1.34471,35.135
64845,10,0.411785,28.2314
64653,25,1.62396,107.98
64590,34,1.49448,80.3054
64318,46,1.47531,47.6017
64507,79,0.745109,85.6323
64839,11,3.84908,151.379
63248,44,3.06019,74.2993
62565,226,0.891376,85.8974
64683,37,2.68577,38.4307
64188,61,2.23659,65.5297
65899,24,0.304689,27.065
58194,517,1.06745,93.6157
66087,8,0.571252,17.0533
66044,25,0.519916,336.725
66147,25,0.168916,37.7833
66228,0,0,0
66237,1,1.78886,84.045
66254,3,0.29151,19.028
66282,0,0,0
64483,125,1.19662,184.877
66296,14,0.323597,24.9893
66400,1,0.288369,16.446
66410,0,0,0
66422,0,0,0
64917,107,1.2716,234.287
66533,18,0.681446,35.3797
66500,27,0.770385,44.6664
66717,33,0.286358,47.0615
66890,0,0,0
66895,0,0,0
66902,0,0,0
66421,11,6.04816,75.2091
64721,103,2.09065,203.084
67062,0,0,0
67099,0,0,0
67107,0,0,0
67032,18,0.60095,95.5498
67137,0,0,0
67149,0,0,0
66696,63,0.97916,46.0675
64638,86,2.81738,191.099
65361,102,1.84746,148.512
67224,0,0,0
67314,0,0,0
67165,51,0.594959,37.8441
65373,103,2.0419,209.859
67456,0,0,0
62245,141,2.91688,396.475
67454,4,1.796,97.8813
67558,3,0.325895,9.996
67533,10,0.545836,15.1269
67243,22,1.59511,22.6283
67646,11,0.790631,30.7706
67630,8,1.31409,41.1705
67496,41,0.592655,25.8084
67777,33,0.399703,12.3533
67200,37,1.88615,24.5784
67256,38,1.79678,177.133
64703,130,2.40397,171.381
67341,122,0.514905,26.828
67972,10,0.183897,585.936
68012,0,0,0
65898,33,6.61535,56.6633
67817,12,1.88461,33.1918
68031,0,0,0
65452,104,2.53227,209.524
67619,3,1.00613,16.3677
68044,3,0.14994,22.0313
66056,61,3.4728,65.9365
68080,0,0,0
68096,0,0,0
67982,25,0.679867,27.6814
68158,0,0,0
68140,1,2.94908,125.005
66918,67,2.03763,190.798
68217,1,1.38276,183.376
68275,0,0,0
68114,14,0.987049,20.0724
67935,24,1.45092,210.454
68333,0,0,0
68090,62,0.350387,124.242
64871,140,2.40704,180.928
68371,0,0,0
68384,0,0,0
68401,0,0,0
68409,0,0,0
68447,0,0,0
68476,0,0,0
68511,0,0,0
68554,0,0,0
68051,45,1.10403,95.6218
68598,1,1.64261,183.376
68646,0,0,0
64933,143,2.50012,185.815
68663,0,0,0
65333,147,2.24107,185.957
68683,0,0,0
68696,0,0,0
68510,19,0.85992,230.671
68726,0,0,0
68759,0,0,0
68757,4,0.251017,26.96
65500,136,2.38729,163.451
68799,0,0,0
68839,0,0,0
67780,75,1.3185,109.724
68845,0,0,0
68875,0,0,0
68876,0,0,0
68207,52,1.09822,48.8673
68381,41,1.06252,182.103
68917,0,0,0
68855,6,0.544617,28.7105
68935,0,0,0
68937,2,0.306827,7.715
68971,0,0,0
68972,0,0,0
68943,5,0.504625,30.5578
68796,24,0.565734,28.1057
68995,0,0,0
69005,0,0,0
69015,0,0,0
68676,25,1.15295,52.945
68900,25,0.676391,40.3171
68334,38,1.73481,36.5457
69173,0,0,0
68981,31,0.490581,15.5725
69014,3,4.33857,53.3613
69261,0,0,0
69321,0,0,0
68734,1,0.797944,208.749
69338,0,0,0
65233,151,2.554,181.96
68045,63,1.65293,181.038
68748,40,1.08427,58.2953
69364,2,0.144159,25.4425
69162,25,0.576002,96.826
69384,0,0,0
69413,0,0,0
69041,29,0.915061,42.0307
69397,8,0.36835,50.6003
69481,0,0,0
69430,7,0.498913,38.6451
68277,61,1.56363,124.42
69237,40,0.516175,34.5151
68398,134,0.645191,41.6499
69613,0,0,0
69641,0,0,0
69674,0,0,0
69692,2,0.988891,34.086
69708,6,0.427679,27.465
69597,13,0.918557,29.746
69018,70,0.702809,24.4704
69817,0,0,0
66319,126,2.54452,161.653
69839,0,0,0
69502,39,0.613934,31.0237
69050,64,0.836578,112.261
69906,5,0.384896,30.8632
69977,0,0,0
69382,33,1.23703,35.9414
69923,5,1.21065,41.55
70012,3,0.710952,22.9007
69148,70,0.855546,51.9768
70077,4,0.393187,43.717
69924,6,2.76189,44.9967
70155,6,0.426504,27.2297
70207,0,0,0
70094,7,1.24291,36.555
70224,0,0,0
70256,0,0,0
69392,89,0.782698,70.0385
70407,0,0,0
68041,90,1.99804,60.8845
70180,22,0.854162,31.1077
70451,0,0,0
70258,11,1.40378,46.0017
70463,3,0.439884,31.563
70514,0,0,0
69826,26,2.06884,38.694
70472,10,0.739649,28.446
70509,2,2.04769,103.471
69762,38,1.60659,112.249
70586,0,0,0
70610,0,0,0
70656,0,0,0
70665,0,0,0
70674,4,0.171713,41.4252
70695,0,0,0
70730,0,0,0
69521,81,1.28405,28.7152
70742,33,0.859303,77.5138
52034,896,1.61247,295.799
70544,78,0.576322,56.222
70790,25,1.21764,64.0588
71241,0,0,0
70960,23,0.973171,71.1793
71173,12,1.07428,15.0384
70731,25,2.081,41.8258
71403,0,0,0
71344,20,0.46556,83.873
71474,0,0,0
71510,0,0,0
67999,68,4.04555,67.3103
71473,3,1.77425,91.3
71541,0,0,0
71571,0,0,0
71612,0,0,0
71563,4,1.10816,19.9013
71647,0,0,0
71680,0,0,0
71703,0,0,0
70600,87,1.05287,76.5181
71732,0,0,0
71756,0,0,0
71686,6,1.13809,33.204
69224,114,1.71918,42.8006
71797,0,0,0
71825,0,0,0
71829,0,0,0
71851,0,0,0
71864,0,0,0
71886,0,0,0
71752,8,1.58245,24.4449
71908,0,0,0
71926,0,0,0
71942,0,0,0
71943,0,0,0
71956,0,0,0
71973,0,0,0
71814,7,2.11194,50.428
71990,0,0,0
71994,0,0,0
72008,0,0,0
71201,48,1.49744,71.0701
72019,0,0,0
72026,0,0,0
72030,0,0,0
72031,0,0,0
71176,49,1.60332,53.5485
70602,62,1.96173,169.961
72056,0,0,0
71276,31,2.28916,172.813
72079,0,0,0
72067,12,0.224902,34.6772
72112,0,0,0
72115,0,0,0
72132,0,0,0
72141,0,0,0
72152,0,0,0
72177,0,0,0
72184,0,0,0
72195,0,0,0
72204,0,0,0
72217,0,0,0
72230,0,0,0
72248,0,0,0
72249,0,0,0
72259,0,0,0
72039,32,0.517899,54.1081
72301,0,0,0
72373,0,0,0
72273,27,0.277522,55.7334
72435,0,0,0
72492,0,0,0
72546,0,0,0
72231,81,0.211129,44.0843
72386,15,0.688242,39.4921
72310,21,0.691486,44.9001
72462,11,0.620225,41.0485
72587,0,0,0
72073,61,0.490707,31.9315
72591,1,0.163764,3.271
72599,0,0,0
72620,0,0,0
72635,0,0,0
72652,0,0,0
68265,234,1.43219,50.9674
72665,1,1.26183,92.763
72062,18,2.19191,28.4743
72696,0,0,0
72704,0,0,0
72706,0,0,0
72692,1,1.5241,183.376
72721,0,0,0
72733,0,0,0
72747,0,0,0
72764,0,0,0
72758,1,0.497332,6.28
72754,8,0.303293,9.313
72822,0,0,0
72827,0,0,0
72844,0,0,0
71453,84,1.25117,141.544
72860,0,0,0
72862,0,0,0
72135,33,1.41754,14.6505
72879,0,0,0
72890,0,0,0
72588,45,0.515315,44.8294
72914,0,0,0
72936,2,0.205777,8.885
72824,12,0.748474,18.4064
72971,0,0,0
72991,0,0,0
70133,65,3.39108,45.7343
69462,207,1.29255,183.795
73020,0,0,0
72617,62,0.597299,43.0913
73109,0,0,0
73006,4,2.52683,386.988
73019,0,0,0
73201,0,0,0
72961,16,1.23587,36.4155
73045,23,0.576024,45.7972
73061,7,2.07423,94.5427
73283,0,0,0
73340,0,0,0
72968,15,1.75576,41.9606
73181,8,1.6107,15.6129
73266,7,1.57807,11.2779
71451,95,1.59578,73.6006
71554,107,1.34377,103.912
73388,21,0.61327,73.0591
72663,105,0.620093,96.344
73039,23,1.76755,29.8677
73697,0,0,0
73708,0,0,0
73588,11,1.69771,159.948
72776,202,0.365084,25.5951
72895,86,0.857569,44.2366
73870,25,0.345422,58.6509
73624,54,0.481963,60.2133
73925,22,0.279349,99.1441
74057,0,0,0
74047,8,0.475467,25.9145
74110,0,0,0
74113,0,0,0
74126,0,0,0
74200,0,0,0
73247,58,1.05349,47.5288
73629,40,0.978697,239.765
73335,35,1.93195,65.9781
74072,30,0.900426,46.942
70063,55,6.12702,148.061
74417,32,0.499063,20.0829
73399,54,1.57465,59.2243
74712,17,0.443552,26.5143
74855,0,0,0
74868,0,0,0
74890,0,0,0
73603,13,6.77485,171.189
74287,20,2.41013,124.899
74489,36,1.05346,40.0467
74143,55,1.16923,76.753
74693,30,0.877219,42.8527
75161,2,0.215113,1.9445
75187,0,0,0
75195,0,0,0
75080,22,0.374241,34.2996
75247,0,0,0
75255,0,0,0
74241,32,2.08879,33.5564
75278,0,0,0
75288,0,0,0
75270,0,0,0
75305,0,0,0
75315,0,0,0
74688,63,0.663678,25.5006
75343,0,0,0
75335,1,0.559833,0.74
75366,0,0,0
75372,0,0,0
75393,0,0,0
75397,1,0.465332,5.813
75423,0,0,0
74968,31,1.10142,351.04
75451,0,0,0
74148,152,0.589987,186.435
74237,70,1.25487,187.536
75465,24,0.254444,17.4066
75573,0,0,0
75337,31,0.615411,40.2616
73651,92,1.42395,118.401
75408,9,1.648,8.82156
75591,0,0,0
75600,0,0,0
75627,0,0,0
75652,0,0,0
73468,152,0.977995,554.952
75665,0,0,0
75684,0,0,0
75585,6,2.01353,35.6437
75673,2,2.07179,41.199
75729,0,0,0
75519,2,11.5973,88.029
75679,22,0.649025,115.241
75206,51,1.11817,81.5287
73758,151,1.01006,228.191
75920,4,0.35421,0.447
75961,0,0,0
75978,0,0,0
75999,0,0,0
75967,4,1.36397,27.9898
75593,20,2.03194,195.273
76083,0,0,0
75913,24,0.691855,31.3241
76100,0,0,0
76117,0,0,0
75512,37,1.52991,123.3
76172,0,0,0
75785,48,0.948377,40.1262
76014,42,0.742294,60.7288
76115,47,0.6225,20.8625
76370,7,1.36248,18.4147
76177,19,1.38989,37.1321
75757,62,1.12907,61.4448
69813,390,1.3008,815.179
76126,45,1.04481,49.2229
76438,51,0.40507,25.7104
76190,42,1.12246,50.61
74947,133,1.15201,623.681
76488,17,1.56668,16.0781
76846,0,0,0
75830,22,4.0303,84.2311
76680,37,0.433072,36.1345
76905,0,0,0
76034,22,3.62089,84.124
76773,32,0.572193,37.1902
76638,41,0.969202,122.078
76823,20,1.31665,33.4065
77121,0,0,0
76489,41,1.46187,40.6505
77166,0,0,0
75601,133,1.07931,259.166
77091,13,0.624735,27.0901
69469,434,1.35539,818.923
77080,14,1.5241,26.6354
76865,34,1.65489,54.9806
77482,0,0,0
73163,188,1.79616,61.5603
77520,12,1.03381,81.6878
76726,40,2.12896,40.5638
76937,111,0.620509,90.6762
77028,32,1.83362,148.355
77226,36,1.11725,70.2226
77730,0,0,0
77743,0,0,0
77745,0,0,0
77758,0,0,0
77223,49,1.01816,52.5207
76917,79,1.06318,92.1608
76403,64,1.99626,58.695
77796,0,0,0
77764,2,3.84957,305.42
77230,56,0.99408,65.2702
77177,59,1.03234,50.5866
75960,83,2.11489,102.978
77838,10,0.604684,35.3676
77807,8,1.23922,41.1661
70578,41,14.0422,186.558
77806,13,0.844563,54.8941
77922,1,0.142726,4.242
77738,24,0.946442,174.536
77779,7,2.66551,26.4106
77946,1,0.486945,4.244
77961,0,0,0
77984,1,0.143049,4.242
77997,0,0,0
77995,8,0.162131,7.14637
77708,37,0.935875,74.9646
77977,11,0.376744,64.8312
78069,3,0.363491,186.683
78095,0,0,0
78124,0,0,0
78131,0,0,0
78199,1,0.329723,6.774
78228,0,0,0
78101,11,1.08034,34.5482
78279,0,0,0
77952,35,0.677576,76.5345
77373,22,3.702,656.354
78307,1,0.201899,41.913
78321,2,0.229613,27.4245
78288,10,0.28742,34.4304
77382,20,4.22177,82.8072
78306,15,0.224884,705.801
78390,0,0,0
78158,13,1.17714,89.6732
77780,39,1.29457,128.696
78442,0,0,0
77857,123,0.354942,79.9076
78120,26,0.923711,100.84
78426,7,0.629572,29.7277
78308,0,0,0
78509,0,0,0
75589,57,4.50235,115.03
69555,429,1.61971,781.294
78082,14,2.41724,110.943
78610,0,0,0
78557,5,0.920142,0.586
78538,11,0.606383,50.0453
78661,0,0,0
78465,21,0.830967,159.622
78698,0,0,0
77974,74,0.680411,50.3139
78743,0,0,0
78812,0,0,0
78437,30,1.08165,23.4693
76966,76,2.15729,38.5942
78417,15,2.41575,103.549
78768,27,0.344184,22.291
78696,23,0.704987,126.26
78924,0,0,0
78920,6,0.406552,6.94517
78936,4,0.806487,15.2048
78941,4,0.863173,15.2048
78993,0,0,0
78991,2,0.256037,5.8715
78880,7,1.35494,13.2341
78532,11,3.39016,34.1778
79056,1,0.479084,37.646
79014,13,0.327332,19.5099
79015,30,0.272899,58.3357
79163,0,0,0
79097,29,0.233884,24.3418
78590,21,2.13831,33.3808
78736,18,2.05464,41.1628
79360,2,0.843899,25.9035
78980,17,1.64211,5.50771
78733,26,1.79515,18.1413
79196,18,1.0132,301.885
79279,23,0.647562,63.1996
77575,58,2.52994,56.7877
79340,21,0.585739,37.9218
79574,0,0,0
73461,71,6.667,71.9039
79642,0,0,0
77874,121,1.00477,31.9146
78356,124,0.70679,71.466
79500,30,0.418373,30.4984
79725,0,0,0
79756,0,0,0
79749,1,0.52975,53.82
79803,0,0,0
79754,3,1.17446,21.9577
79714,4,1.09294,15.2683
78630,52,1.56334,31.6677
79818,12,0.412071,12.1927
79433,31,0.966448,23.0428
79645,27,0.607408,42.8401
79960,0,0,0
79225,62,0.690211,41.3426
79966,0,0,0
79885,3,1.91216,32.0097
80004,0,0,0
79763,34,0.46369,101.62
80207,0,0,0
78971,100,0.729501,78.9297
78719,130,0.749231,122.998
79143,50,1.4037,37.3725
79978,15,1.52836,34.6044
79674,27,1.51324,32.9831
80300,7,1.04555,25.9194
80046,12,1.12063,35.3198
80450,0,0,0
80461,0,0,0
80389,8,0.642399,17.6735
80045,17,1.70569,183.091
80519,0,0,0
80433,15,0.36042,30.2407
80026,40,0.808937,63.8809
80539,0,0,0
80544,0,0,0
79516,118,0.528952,136.902
80545,8,0.466316,303.534
80605,0,0,0
79529,56,1.29737,342.194
80408,25,0.893223,26.3716
80437,11,1.99774,33.333
80758,0,0,0
80753,1,1.05041,44.217
80564,15,1.03008,34.5742
80782,0,0,0
80805,0,0,0
80776,2,1.17276,21.811
80835,0,0,0
80863,0,0,0
80566,29,0.7023,27.4317
80914,0,0,0
80917,0,0,0
80945,8,0.430326,15.2839
80895,7,0.918611,29.6133
81031,0,0,0
81043,0,0,0
81053,0,0,0
81057,0,0,0
79997,139,0.492933,143.261
81104,0,0,0
81114,0,0,0
77980,133,1.51202,77.1356
80574,72,0.496209,122.24
81143,0,0,0
81071,15,1.12428,34.5782
80552,56,0.976541,55.6159
79787,40,2.57172,87.6536
80318,19,3.77237,88.6373
81353,0,0,0
81356,9,0.584689,14.4631
81439,1,0.211523,64.592
81502,29,0.278444,92.9691
78531,70,2.94898,95.6216
81640,1,0.664409,0.691
81673,0,0,0
81159,37,1.1792,38.0574
80643,57,1.40053,54.0095
81753,0,0,0
80686,27,2.84917,179.862
81858,0,0,0
81678,28,0.564402,21.5417
80938,57,1.25561,44.7565
81873,24,0.157442,82.8869
81739,26,0.585702,27.9495
79569,210,0.7529,134.523
82050,0,0,0
82067,0,0,0
82017,3,2.01571,33.555
80556,53,2.0799,40.225
82113,4,0.73899,89.1675
81797,48,0.560331,78.0739
82019,24,0.646215,18.8986
80822,131,0.753575,87.8903
81158,77,1.02408,73.1254
82236,4,0.993507,31.833
82277,0,0,0
82284,1,2.72941,3.475
82342,0,0,0
81801,51,0.801142,106.483
81800,26,1.6197,43.0982
79880,62,2.86756,59.7534
82423,0,0,0
81422,43,1.7317,72.1711
82200,8,3.13954,83.7242
81378,55,1.44738,185.395
82460,0,0,0
82446,1,1.85923,78.246
82450,1,1.78062,65.94
82477,0,0,0
82485,0,0,0
81108,86,1.25226,193.734
82504,0,0,0
82524,0,0,0
82529,0,0,0
82589,0,0,0
81996,52,0.975101,187.866
82636,0,0,0
82551,6,1.30619,120.869
82498,42,0.316094,28.0699
82712,0,0,0
82546,40,0.335207,27.7427
82326,20,1.99047,41.6279
82494,18,1.29302,61.7945
82263,21,2.51096,122.703
82301,2,24.6125,0
82662,65,0.369396,39.1002
82917,48,0.171683,22.4808
82519,16,2.38341,168.106
78246,243,1.44548,41.1192
83145,17,0.899154,48.4372
82289,66,1.32976,89.9978
82425,60,1.25261,90.6244
82741,68,0.911248,46.4882
82310,18,3.22121,143.201
83632,0,0,0
82459,77,1.23899,48.7141
83347,21,1.48056,36.1162
83696,4,1.27175,121.187
83795,0,0,0
83418,35,1.26228,45.5647
83837,56,0.242418,27.3463
83794,49,0.359216,29.2063
82873,92,1.01643,217.849
84090,22,0.233936,24.6245
83388,31,1.76688,22.6421
82975,54,1.69733,94.4894
84228,0,0,0
82806,64,1.67744,217.334
83588,43,1.00946,26.5107
82954,59,1.66657,216.605
83109,75,1.25813,53.6841
84369,0,0,0
84115,57,0.400025,35.2437
83194,42,2.20533,164.982
84226,70,0.243463,114.472
84496,0,0,0
84504,1,0.695243,2.456
84518,0,0,0
84553,5,0.501137,16.7848
84109,47,0.929735,87.0608
84425,29,1.13782,185.373
82637,92,1.8464,49.7064
84473,21,1.70435,28.7111
84168,40,1.43948,68.4845
84640,34,0.824034,40.3826
83654,152,0.636178,53.372
85068,0,0,0
85093,0,0,0
82202,74,2.98234,142.089
84950,50,0.210689,25.9345
84340,40,1.46209,28.8377
85108,8,0.335579,399.059
85151,1,0.554758,4.239
84870,70,0.277657,23.6078
85176,0,0,0
85206,0,0,0
85213,0,0,0
85225,0,0,0
84484,40,1.52714,180.382
83542,67,1.88404,64.7576
85303,11,1.01061,103.14
84721,92,0.617799,53.4532
85496,11,0.359196,51.1034
85557,1,0.279881,64.977
85368,11,1.21423,49.0615
85586,0,0,0
85613,0,0,0
85649,43,0.21297,27.4716
84464,61,1.62025,75.7312
85588,62,0.251808,64.2473
85895,0,0,0
84521,55,1.79254,88.4573
85929,0,0,0
84218,50,2.43858,44.1411
81351,224,1.49436,141.999
85986,0,0,0
86018,6,0.200041,15.5567
86070,0,0,0
81160,279,1.31569,129.1
86201,0,0,0
86214,0,0,0
85214,83,0.854815,58.3553
85979,61,0.316935,146.735
85621,77,0.545051,44.2047
86303,6,0.153662,6.0665
86420,0,0,0
86473,0,0,0
85948,76,0.479797,77.4763
86283,33,0.481092,25.6935
85109,76,1.26868,74.3697
86512,0,0,0
85908,16,2.77852,80.2725
86539,0,0,0
86382,22,0.926145,27.1102
86624,0,0,0
85160,85,1.30242,32.8003
82488,43,7.14247,72.8154
86637,3,1.66583,38.818
86766,0,0,0
86354,43,0.961708,42.6153
84272,63,2.97873,62.8035
85981,53,1.33057,95.7262
86816,0,0,0
86799,2,0.965633,95.834
86794,6,1.36299,88.0458
86693,12,1.72575,192.464
86208,26,2.42297,128.393
86710,10,1.85879,27.8722
86224,91,0.68391,45.3998
82801,101,3.07453,110.776
86499,30,1.5639,162.735
87012,0,0,0
87038,0,0,0
86900,59,0.16469,28.1035
86791,24,0.882279,55.2645
87030,22,0.147098,15.6368
86917,9,1.88041,177.816
87192,0,0,0
85171,4,39.0724,13.4485
85253,63,2.3581,132.787
87233,0,0,0
86908,30,0.815536,74.2285
87229,1,1.48292,2.698
85238,89,1.74499,29.2034
87265,0,0,0
87283,0,0,0
87340,0,0,0
87025,4,2.63009,35.1542
87248,26,0.371834,41.9672
87397,0,0,0
87400,0,0,0
86915,24,1.78773,224.974
87361,11,0.736599,33.1215
86963,33,1.27387,23.0533
87446,0,0,0
87423,3,0.948908,31.5913
87311,0,0,0
87418,6,1.40129,27.278
87538,0,0,0
87546,0,0,0
86597,37,2.57257,119.309
87109,66,0.736816,25.0842
87473,8,1.65023,157.043
87241,26,1.43296,103.37
87559,2,1.34653,31.609
87587,1,0.134519,25.018
86618,36,2.608,116.129
87606,0,0,0
87609,1,0.15147,25.032
87625,0,0,0
87630,0,0,0
87650,7,0.248458,10.1567
87578,22,0.338667,50.4174
87707,0,0,0
85326,148,1.32645,128.349
87660,7,1.38816,30.5051
87801,0,0,0
87823,0,0,0
87838,0,0,0
87849,1,0.137604,24.983
87872,0,0,0
87506,85,0.394106,112.484
87892,0,0,0
87778,33,0.55783,34.0741
87709,12,2.13792,28.677
87131,63,1.35258,91.818
87733,27,1.04391,11.1321
88007,9,0.274134,13.7011
87839,10,2.02579,29.6035
88144,0,0,0
88018,19,0.925245,42.1103
87898,74,0.397513,41.9388
88222,0,0,0
88228,7,0.704636,23.25
88075,30,0.84853,26.3089
88240,48,0.202732,22.4808
87646,65,1.06982,45.971
88466,0,0,0
86868,52,2.74664,292.855
88493,0,0,0
87895,50,1.10806,53.8683
88162,72,0.451182,36.4072
88564,0,0,0
88590,13,0.370628,22.0256
88575,7,1.13853,26.8491
88438,13,1.72398,82.5675
88549,4,3.35098,90.7043
87698,43,2.27519,61.2257
88456,33,0.910262,16.0038
88777,0,0,0
88783,0,0,0
88541,12,2.23654,20.7595
87472,0,0,0
88796,15,0.768918,31.621
88712,27,1.23676,47.8646
89107,1,0.20305,5.412
88691,52,0.721746,38.6891
88167,41,2.10432,86.4913
88939,30,0.701625,34.1313
87116,69,2.84057,129.24
88908,22,0.499423,32.1655
89321,0,0,0
87651,70,2.12245,36.301
88041,113,1.00929,65.4107
89296,3,1.43198,8.97833
85478,168,1.95849,86.9924
89237,21,0.549745,76.1439
89347,12,0.343579,42.2548
88845,29,1.61027,41.8668
89325,13,0.893509,14.3084
89122,38,0.786698,36.7438
89402,10,0.914664,26.6154
89518,3,0.30266,4.452
89545,0,0,0
88838,25,2.23125,34.4132
86934,88,2.60739,75.7254
89407,23,0.750863,35.1894
89592,16,0.275876,33.7293
86586,13,20.9287,46.0033
89695,0,0,0
89542,23,0.462926,41.8961
89735,1,0.207348,2.616
89766,0,0,0
89594,25,0.542227,56.9618
89696,16,0.460103,48.5633
89728,9,0.83566,8.31511
